,UniProt,Protein,Infected_8h_1,Infected_8h_2,Infected_8h_3,Infected_8h_4,Infected_8h_5,Mock_8h_1,Mock_8h_2,Mock_8h_3,Mock_8h_4,Mock_8h_5,Infected_16h_1,Infected_16h_2,Infected_16h_3,Infected_16h_4,Infected_16h_5,Mock_16h_1,Mock_16h_2,Mock_16h_3,Mock_16h_4,Mock_16h_5,Infected_24h_1,Infected_24h_2,Infected_24h_3,Infected_24h_4,Infected_24h_5,Mock_24h_1,Mock_24h_2,Mock_24h_3,Mock_24h_4,Mock_24h_5,id,Total missingness,Mock_8h missingness,Mock_16h missingness,Mock_24h missingness,Infected_8h missingness,Infected_16h missingness,Infected_24h missingness,missing_check,Infected_8h/Mock_8h,Infected_8h/Mock_8h_pval,Infected_8h/Mock_8h_adj-p,Infected_16h/Mock_16h,Infected_16h/Mock_16h_pval,Infected_16h/Mock_16h_adj-p,Infected_24h/Mock_24h,Infected_24h/Mock_24h_pval,Infected_24h/Mock_24h_adj-p,Infected_16h/Infected_8h,Infected_16h/Infected_8h_pval,Infected_16h/Infected_8h_adj-p,Infected_24h/Infected_8h,Infected_24h/Infected_8h_pval,Infected_24h/Infected_8h_adj-p,Infected_24h/Infected_16h,Infected_24h/Infected_16h_pval,Infected_24h/Infected_16h_adj-p,Type,Experiment,Residue,Site
NP1L1_HUMAN,NP1L1_HUMAN,NP1L1_HUMAN,28.32518335067632,28.418518918834135,27.877572387963077,28.652770251271868,27.68297447666047,28.6434943070681,28.923978716191613,29.146797024066064,29.09550523398288,27.788625987759044,28.656381566141004,28.374143572264778,28.193383700734287,28.41756460962768,28.13992887622024,28.930960217249257,29.111266349442573,28.52334610403619,28.875726815407372,28.967938342257696,28.48702602777449,26.819978304655837,28.826885938306678,27.17031866449363,28.726988459820802,27.916029764105446,28.49246017032687,28.230424784545086,28.40061050981558,27.833716218048412,NP1L1_HUMAN,0,0,0,0,0,0,0,0,-0.5282763767323679,0.12295255270335129,0.5878641817069928,-0.5255671006810196,0.004384013814729594,0.07301850823870813,-0.16840881035798816,0.711747974392702,0.8592539071479731,0.164876587916428,0.4354815288976712,0.6183596446342002,-0.18516439807088503,0.6957087379959352,0.9140672956807945,-0.35004098598731304,0.4391469416679722,0.5868348690599817,Global,LiP,GLB,NP1L1_HUMAN@GLB
CASP7_HUMAN,CASP7_HUMAN,CASP7_HUMAN,,,,,,,24.217658176564576,,24.67597829404892,,,,,,,25.15665798636628,,24.06406815288193,,25.13244699866873,,,,,22.893855409684033,24.288614642379954,,,23.653934789071638,,CASP7_HUMAN,22,3,2,3,5,5,4,3,,,,,,,-1.0774193060417652,0.3003171751034474,0.5549309941926612,,,,,,,,,,Global,LiP,GLB,CASP7_HUMAN@GLB
ADK_HUMAN,ADK_HUMAN,ADK_HUMAN,26.04796105393533,26.69698235509112,25.62924458491761,26.077635621307184,26.184453307255332,26.53207356843178,25.798553507503588,,26.452192372231618,25.849580666748114,26.72709585044295,25.915950320365972,26.213682749078743,26.34554436561831,,26.56057089295591,26.42812063629796,26.319098102675937,26.28828778061237,26.363610153245393,26.550814950354866,25.92764565931075,25.589769840568213,25.624877240026027,25.87447698778238,25.699844793374357,26.029089886346604,26.440088668856976,26.514867647603463,26.35216216056772,ADK_HUMAN,2,1,0,0,0,1,0,0,-0.030844644227460805,0.9081956981481493,0.9714360429008548,-0.09136919178101621,0.5800906692587398,0.8012052757802566,-0.29369369574137494,0.23684114705419484,0.49287859896478786,0.17331293687518112,0.5000295924979652,0.6700186492277082,-0.2137384488928653,0.404663476230399,0.7843905491981322,-0.38705138576804643,0.15849076195474102,0.2968943776709378,Global,LiP,GLB,ADK_HUMAN@GLB
DSRAD_HUMAN,DSRAD_HUMAN,DSRAD_HUMAN,26.25389610966827,26.461819288777832,26.486340474946996,26.372248740163858,26.883330530258114,26.381557910103464,26.580393391299268,26.66227586295919,26.43651418466108,26.42558145370363,26.12577034741631,26.999840754535228,26.675987247839082,26.331263147882684,26.538381598212464,26.503598139195255,26.356935400513315,26.307654287308477,26.221997319537014,25.999409747900778,26.33773270717107,26.275837001413436,26.54251523744735,26.455075874356176,26.6163245433507,26.58486419342251,26.360550031923363,26.456004886419812,26.350785252230043,26.52121275088663,DSRAD_HUMAN,0,0,0,0,0,0,0,0,-0.005737531782319394,0.9626117115557238,0.9878630521609217,0.2563296402861859,0.17188952422278367,0.48355945572740594,-0.009186350228723938,0.9085633514535025,0.9560366441490705,0.042721590414142696,0.821309713892945,0.9003493570178007,-0.046029956015267715,0.7186730934728418,0.9211720483628612,-0.08875154642941041,0.5984513854052385,0.719667459219614,Global,LiP,GLB,DSRAD_HUMAN@GLB
LAMB2_HUMAN,LAMB2_HUMAN,LAMB2_HUMAN,24.336594022906347,23.705670400535247,25.38590756048106,,25.56850015023928,25.045594404068048,26.05686625502878,28.620120299286555,,,23.952954672150277,,,,,23.988659671176162,,23.472053652068837,,,,,,,,24.834039453766678,23.450091697791223,24.1176513555162,24.063143755130692,24.16598683936583,LAMB2_HUMAN,15,2,3,0,1,4,5,2,-1.825025619253978,0.13717469759370127,0.598140111941636,0.2225980105277756,0.706085003980012,0.8717740721697251,,,,-0.7962133613902083,0.4786780914740921,0.6529281258371997,,,,,,,Global,LiP,GLB,LAMB2_HUMAN@GLB
SEC13_HUMAN,SEC13_HUMAN,SEC13_HUMAN,28.708723201254184,28.649559755223297,28.72021631911849,28.85201360603628,27.7969978623934,28.697825437005804,28.541960580583204,28.900165293754696,28.891476388871073,28.420529727321863,28.90043122603948,29.26027202726611,28.891801065432805,28.80869739150246,28.98155474564909,28.908874781998087,28.81166182728079,28.798421689218284,29.011754532504607,28.757499238318147,28.731811434892737,28.55884096087,28.729375739595262,28.335623157441802,28.662274755922844,28.733082772964227,28.79828738851957,28.683427100171794,28.49848174414314,28.67947124942702,SEC13_HUMAN,0,0,0,0,0,0,0,0,-0.1448893367021924,0.5142402724920563,0.8516795276295633,0.11090887731400656,0.25466622844690556,0.5683101726210892,-0.07496484130062342,0.42527924803363293,0.6624431767281797,0.42304914237285374,0.07336997529748822,0.2057409701175736,0.058083060939395637,0.7830131686406068,0.9358369442766445,-0.3649660814334581,0.009403337741075752,0.047744729187030176,Global,LiP,GLB,SEC13_HUMAN@GLB
NH2L1_HUMAN,NH2L1_HUMAN,NH2L1_HUMAN,27.708688227185668,28.014897586801652,27.615151347285607,27.3885019867494,27.685477088067383,26.527903015722583,27.041261329424326,27.651460735527635,27.453889181233688,27.450379479118016,28.44257492344843,27.788208457568988,28.357257498292203,28.26226766461706,28.33520889749766,28.05497695419029,27.188166301548982,28.11340271035174,27.505323741188008,28.18138391442383,26.912760362735202,28.116691176945174,26.755633443559184,28.19917889692099,27.944660567929382,27.847480156740698,28.21587696226507,27.883382116523887,27.7031734462842,28.026695328464076,NH2L1_HUMAN,0,0,0,0,0,0,0,0,0.45756449901269036,0.07576143645353695,0.5216427437947531,0.4284527639442999,0.09678909749853143,0.37625460097514735,-0.349536712437601,0.3100470652274859,0.5639029311532068,0.5545602410669233,0.006828512551978958,0.052853054275205154,-0.09675835759995621,0.7744655659274605,0.9345461212690204,-0.6513185986668795,0.08500583306353042,0.1939908822012021,Global,LiP,GLB,NH2L1_HUMAN@GLB
PSA_HUMAN,PSA_HUMAN,PSA_HUMAN,27.83772203239531,28.059129515580164,28.08318893114985,28.172194972388702,27.875797436647606,27.962993617786655,27.751015215304378,28.122166178105523,27.83007537453305,27.86046472998727,28.159254998500245,28.788796544149385,28.51019851188475,28.596120835941264,28.17097772389344,28.549812746796494,28.184103088254396,28.03404833120566,28.47662266338276,28.649756211490686,27.945488093041376,28.106202365814344,28.073248305426837,28.00123278346144,28.18216481514623,28.602034410870186,28.07102403068016,28.363111447414948,28.234027285460837,28.051096914193447,PSA_HUMAN,0,0,0,0,0,0,0,0,0.10026355448895075,0.29969063656976624,0.7426920254889381,0.06620111464781786,0.7054412423917384,0.8714070356656298,-0.20259154514587152,0.10237637066330457,0.3050739739399681,0.43946314524148633,0.01313878981235831,0.07499937258145735,0.05606069494571386,0.4816922025439053,0.8214487330132387,-0.38340245029577247,0.018178091441573178,0.0701509074267983,Global,LiP,GLB,PSA_HUMAN@GLB
HNRH2_HUMAN,HNRH2_HUMAN,HNRH2_HUMAN,27.05828525260686,26.998591677269527,27.31666823403519,27.274446115291884,27.05430526085719,26.931036394562202,26.90643086824086,27.642305151957824,27.33722493836005,27.379803109827858,27.52691638016535,27.288870089875658,27.432296332677875,26.93250847859877,26.999337140934497,27.56041055105541,27.48276180223657,27.199603692027193,27.171009346099712,27.28148645899819,26.979310479397277,26.997763377243494,27.119468039861108,26.801285150177392,26.40769815096789,26.436853420015282,27.182875640851147,27.160982587589704,27.211021285461243,26.991004931765012,HNRH2_HUMAN,0,0,0,0,0,0,0,0,-0.09890078457762641,0.5414120593237227,0.8597776857123419,-0.10306868563298366,0.4841001514461182,0.741230357528111,-0.13544253360704417,0.4983839125493249,0.7153439939833852,0.09552637643829698,0.4951668329477301,0.6651151981363607,-0.27935426848269884,0.08104857139476625,0.4695535864428268,-0.3748806449209958,0.059326275437163255,0.1515586996373669,Global,LiP,GLB,HNRH2_HUMAN@GLB
SCOT1_HUMAN,SCOT1_HUMAN,SCOT1_HUMAN,25.79521901332475,25.695340234304027,,25.933692624315,25.883448514325973,,25.607176835775675,26.112620638980406,25.605852241680807,26.063964637791514,26.43918668643296,26.008649824631103,26.426699471858548,26.740171645082455,26.42260061030791,26.17972402471518,25.764613380568875,25.68456682726303,25.954032711140886,25.683354293001358,25.54932572569668,25.844181348941166,25.870695691043508,25.73725462091853,25.648130453924864,,25.81221505252991,25.640935136841307,25.607305254952074,25.923089465323677,SCOT1_HUMAN,3,1,0,1,1,0,0,0,-0.02047849198966034,0.8951398357150285,0.9714360429008548,0.5542034003247345,0.006207173397952913,0.09101091478062387,-0.015968659306786037,0.8702842200325203,0.9397159285956889,0.5805365510951574,0.004290115841094263,0.040867123851071004,-0.09700752846248761,0.27657061192735044,0.7084041317386689,-0.6775440795576451,0.00085381169761639,0.011326345801192423,Global,LiP,GLB,SCOT1_HUMAN@GLB
SUMO3_HUMAN,SUMO3_HUMAN,SUMO3_HUMAN,25.709760308764743,24.922266035896133,,,,,,,,,,,,,,,,,,,,,25.672366354422973,,25.62348823680061,,25.00019052321465,,,24.96401733504894,SUMO3_HUMAN,24,5,5,3,3,5,3,3,,,,,,,0.665823366479998,0.002078655756388182,0.03386752499898707,,,,0.33191412328135783,0.4887181660158113,0.8224695550749699,,,,Global,LiP,GLB,SUMO3_HUMAN@GLB
EIF3B_HUMAN,EIF3B_HUMAN,EIF3B_HUMAN,28.37524331880902,28.345433615785215,28.329109488013046,28.40702738522843,28.375767956558313,28.220074244919257,28.26704404706246,28.227988932377052,28.19957215940943,28.150919447459657,28.448012811745002,28.545410627966707,28.361476406762872,28.225532383772723,28.331332258327752,28.334851969975922,28.156935979746297,28.478574777041622,28.46740991484618,28.445707094568842,28.211177976817424,28.380924612302437,28.145202695583567,28.358105561363743,28.287042192685966,28.41140992413326,28.259783830451013,28.1980652600126,28.26037751066561,28.269149953567478,EIF3B_HUMAN,0,0,0,0,0,0,0,0,0.15339658663323164,0.00017333389722984434,0.22377406132372904,0.005656950479245637,0.9461846562716967,0.9823209839298258,-0.003266688015362007,0.9553919361421723,0.9795160611830369,0.015836544836208333,0.7836023504164357,0.8743460270428056,-0.09002574512818029,0.08760626760922052,0.4832354249574701,-0.10586228996438862,0.16834998749108243,0.3091473814994859,Global,LiP,GLB,EIF3B_HUMAN@GLB
BID_HUMAN,BID_HUMAN,BID_HUMAN,25.155216966684147,25.246478582634143,24.62617257087351,,,24.335200574920208,,25.56450005774618,,,,,,,,,,,25.165544354322687,24.497265852197213,,,24.809232647326954,,25.651615736205958,,24.772955645233576,24.465278233229153,,24.713663597426773,BID_HUMAN,18,3,3,2,2,5,3,1,0.05943905706407193,0.9164920906832916,0.9744158128551325,,,,0.579791699803291,0.18354167073083888,0.4275952584057248,,,,0.22113481836919036,0.6198086917806627,0.8791791877474012,,,,Global,LiP,GLB,BID_HUMAN@GLB
RRP1_HUMAN,RRP1_HUMAN,RRP1_HUMAN,,,,,24.58259997255539,24.4695867367385,,24.199474232593168,,,,,24.93186677096519,,,24.705465266656336,,25.052396497453337,,,,24.532342105631024,,24.602184115410193,23.997984779499557,,,,,,RRP1_HUMAN,21,3,3,5,4,4,2,3,0.24806948788955552,0.48132231400506825,0.8451809259844878,0.05293588891035128,0.8889747369315442,0.959558567975465,,,,0.34926679840980057,,,-0.20509630570846582,0.6447906274561764,0.8913840728572566,-0.5543631041182664,0.28350756183390746,0.4413793668507964,Global,LiP,GLB,RRP1_HUMAN@GLB
SYMC_HUMAN,SYMC_HUMAN,SYMC_HUMAN,27.656621307575502,27.597552526518072,27.70784028846104,27.70415022890705,27.33524090766413,27.77795834605641,27.534681794455587,27.72486504883979,27.723931421642366,27.401544166135906,28.001116742276245,27.774242757191338,27.732687125137407,27.89805476814297,27.916184820990452,27.86548092197679,27.97681768277614,27.89666694576728,27.909853278476874,28.084733692883763,27.575682291067135,27.692656137200597,27.654479737906495,27.53339545642121,27.62993714546342,27.310175085411956,27.692508928472318,28.05114599361105,27.786718256942354,27.938081186326215,SYMC_HUMAN,0,0,0,0,0,0,0,0,-0.032315103600844,0.7529238494782713,0.9348220843524833,-0.08225326162848745,0.2253550179005073,0.5398221753675183,-0.13849573654100666,0.31914353641170906,0.5704885857031109,0.26417619092251954,0.014318114274438375,0.07703681760054153,0.016949101786611465,0.8263301133898378,0.9531765446285534,-0.24722708913590807,0.0023764821181573846,0.02058809508485326,Global,LiP,GLB,SYMC_HUMAN@GLB
ITA1_HUMAN,ITA1_HUMAN,ITA1_HUMAN,24.408647819208415,24.03372414489159,,,,,24.48173708043766,,24.79885574177398,24.9538597691068,24.154346683681275,24.99541406154656,24.736293102167863,24.46335092425047,24.59302023055175,24.24372564244935,24.343543371585973,24.388301148977867,24.409384500334138,,24.36010621064537,24.44725982146999,,24.167536078002215,,,,23.981073866053595,23.99439669436506,24.15866768998876,ITA1_HUMAN,10,2,1,2,3,0,2,0,-0.5236315483894778,0.10470328878687514,0.5603671682915934,0.24224633460275058,0.17830303198956915,0.49169850111763497,0.28025461990338485,0.04931355770028706,0.20368335474020327,0.36729901838958057,0.2082323227114253,0.40021593841872727,0.10378138798918712,0.5964804044468685,0.8678823432531207,-0.26351763040039344,0.22757663495358926,0.38313233709328876,Global,LiP,GLB,ITA1_HUMAN@GLB
ARP19_HUMAN,ARP19_HUMAN,ARP19_HUMAN,27.19093081388114,,26.647089967427746,,,,27.38784778315093,,27.27737042016203,27.771985584653393,,,,,,,,,26.33280462018852,25.927002600993838,26.953006637958783,27.04042445632331,27.021462091143476,27.411246069004484,26.9515934566769,,26.63461018228044,,,,ARP19_HUMAN,17,2,3,4,3,5,0,2,-0.5600575386676745,0.13951110820159968,0.5987655701701863,,,,0.4409363599409488,0.10388372060275494,0.3072075806957771,,,,0.15653615156694656,0.476023649717874,0.8198889359654727,,,,Global,LiP,GLB,ARP19_HUMAN@GLB
AP1S2_HUMAN,AP1S2_HUMAN,AP1S2_HUMAN,25.05876685283177,,25.2575052997674,,,25.366735448362483,,,,,,,,,24.91507359578979,,25.494117928397642,25.53888674481855,,25.54642469128168,,,,25.58951190818563,,,25.28954197006467,,,,AP1S2_HUMAN,21,4,2,4,3,4,4,4,-0.20859937206289914,0.43917314482215736,0.8222951848664324,-0.6114028590428404,0.002839587548532182,0.05854655888459381,0.29996993812096306,,,-0.24306248050979562,0.39224789213017486,0.5844949694939757,0.4313758318860472,0.24168071915626071,0.6735471288157594,0.6744383123958428,,,Global,LiP,GLB,AP1S2_HUMAN@GLB
IF6_HUMAN,IF6_HUMAN,IF6_HUMAN,28.259007668467795,28.0490575609611,28.35737511602523,28.162236554448818,28.094006829971537,28.523748224495243,28.354397801131476,28.271027622354378,28.5076637170774,28.222487826340323,27.886793300111542,28.30644154361737,28.340575492588727,27.99168226093682,28.471824615330906,28.057557785861174,28.554966090893856,28.566060313203824,28.294734815587137,28.308789476088815,28.21166749487515,28.472348897869328,28.314535932320695,28.34853507701498,27.784974074145634,28.43982583052939,28.34260895339532,28.251121241474163,28.25918411977688,28.325076706621925,IF6_HUMAN,0,0,0,0,0,0,0,0,-0.19152829230486645,0.04916355002398418,0.4998045801379106,-0.15695825380987927,0.31312353225459494,0.6270197081961747,-0.09715107511437893,0.4516293737018712,0.6767826232743916,0.015126696542182572,0.9061312203657633,0.9485230978099616,0.04207554927025825,0.7554390415352068,0.9339877219762667,0.02694885272807568,0.8719892935147042,0.9154809276924779,Global,LiP,GLB,IF6_HUMAN@GLB
CTBP2_HUMAN,CTBP2_HUMAN,CTBP2_HUMAN,25.781547143601674,25.965668520476274,26.06725480184227,25.778352652851233,,,26.181424843307845,26.632963812606317,,25.690247956223892,26.16146753612588,26.225772882753333,,26.312324182678537,,25.814474021028204,26.834094000803777,26.11939008986868,26.11899907075061,25.673787339793797,,25.2202308262527,26.274822516042835,26.209080313690276,25.946222616616343,25.851378893506958,25.958090595535843,25.676810347255575,25.47392878513387,25.710731294728113,CTBP2_HUMAN,6,2,0,0,1,2,1,0,-0.27000642435315214,0.3168857312243951,0.7451458394283402,0.12103929607023645,0.668440083172992,0.8529253001493469,0.17840108491846962,0.4664933494648038,0.6889665057338153,0.3349824208263854,0.014892205871479677,0.07837520256386533,0.01438328845767245,0.9562993132716753,0.9801689078580919,-0.32059913236871296,0.31629786493965295,0.47249892199489507,Global,LiP,GLB,CTBP2_HUMAN@GLB
BCAR1_HUMAN,BCAR1_HUMAN,BCAR1_HUMAN,25.786228487773347,25.717676411470084,25.660941068767066,26.206399515982756,25.70934932290981,25.81236771675626,26.164313264591307,26.307293021804558,26.293391204137517,26.328031131815326,25.857801183810885,25.492040217137152,25.849824184961783,25.657025324195924,25.646393378483218,26.072766432061453,26.18556190393629,25.708672356597507,25.837088961787718,25.875129493254654,25.653705309584666,25.504559761129848,25.9262451896891,25.407930733053924,25.4700719750751,25.806708034598763,25.917234059213456,25.88778175630029,25.68101091358601,25.991678646928072,BCAR1_HUMAN,0,0,0,0,0,0,0,0,-0.36496030644038413,0.030117266161937682,0.43214098809740975,-0.2352269718097233,0.06469713537001183,0.3099300865820567,-0.26438008841879324,0.03838518682751279,0.18049505129554727,-0.11550210366281632,0.3684283228628582,0.5634139567407551,-0.22361636767408655,0.13892623933112322,0.577385315189223,-0.10811426401127022,0.3770015646384651,0.5275010283414647,Global,LiP,GLB,BCAR1_HUMAN@GLB
WDR4_HUMAN,WDR4_HUMAN,WDR4_HUMAN,,24.705941036477654,24.49518387959945,24.74725491093819,,,,,,,,25.885347806718798,26.047506449565763,,,25.47954262626339,,,,,,,,,24.268512412823387,,,,,,WDR4_HUMAN,23,5,4,5,2,3,4,4,,,,0.48688450187888677,0.17877001124773587,0.49175358415480847,,,,1.3169671858038505,0.001522494168294179,0.023711001622322793,-0.38094752951504063,0.13479343754564616,0.5735372087674122,-1.6979147153188912,0.052534861676710946,0.13880320818525185,Global,LiP,GLB,WDR4_HUMAN@GLB
PCBP3_HUMAN,PCBP3_HUMAN,PCBP3_HUMAN,26.130968561063575,,,,,,,,,,26.746254866196598,26.955622347341123,,,,,,,26.659431081728716,26.388060558007677,,,26.20646438540678,26.514426867048115,,,,,,,PCBP3_HUMAN,23,5,3,5,4,3,3,3,,,,0.3271927869006639,0.19643685774060843,0.5127252843871,,,,0.7199700457052849,0.15706050855866713,0.330830775186468,0.22947706516387,0.5476735105293647,0.8461401170620381,-0.4904929805414149,0.11893658514660907,0.2441027255184636,Global,LiP,GLB,PCBP3_HUMAN@GLB
CORO7_HUMAN,CORO7_HUMAN,CORO7_HUMAN,,,,,,24.170693329499137,,,,,,,,,,,,,,23.82608006950784,24.024018049369435,23.708250025133232,,,,,,,,,CORO7_HUMAN,26,4,4,5,5,5,3,5,,,,,,,,,,,,,,,,,,,Global,LiP,GLB,CORO7_HUMAN@GLB
NU107_HUMAN,NU107_HUMAN,NU107_HUMAN,26.24192466151833,26.11468093898451,26.04651034847696,26.107011161866556,,,26.241180904496115,,,,26.925772755838874,25.98283380560563,26.37257008927886,26.593736659336276,25.45834061353015,26.185894368188738,,26.23450811221795,25.962960907550073,26.091156634075688,25.74097920501609,,,26.100659151031785,26.41815598177949,25.96749476165719,,26.645075523177365,24.54952984928124,25.68702238023091,NU107_HUMAN,9,4,1,1,1,0,2,1,-0.11364912678452654,0.3038750175902008,0.7426920254889381,0.14802077920984402,0.6281888786768273,0.8270541659954266,0.3743174840224448,0.5205045387154278,0.7297894490701397,0.13911900700636792,0.6458755974729948,0.7841682407973879,-0.0409336651024681,0.8200274690510505,0.9501924446791068,-0.18005267210883602,0.6412256115947854,0.7542104153257647,Global,LiP,GLB,NU107_HUMAN@GLB
